IGM HI transmissions exp(-tau) (HeI and HeII not included!). Please
reference: Meiksin A., 2005, MNRAS, 365, 807 in any publications using these results.
-------------------------------------------------------------------------------------
lam (A)  z=1.5    z=2.0    z=2.5    z=3.0    z=3.5    z=4.0    z=4.5    z=5.0    z=5.5    z=6.0    z=6.5    z=7.0
3939.0 1.000000 1.000000 0.849205 0.764332 0.225328 0.017357 0.001573 0.000159 0.000017 0.000002 0.000000 0.000000
3940.0 1.000000 1.000000 0.849075 0.764132 0.226467 0.017422 0.001577 0.000160 0.000018 0.000002 0.000000 0.000000
3941.0 1.000000 1.000000 0.848944 0.763932 0.227614 0.017488 0.001581 0.000160 0.000018 0.000002 0.000000 0.000000
3942.0 1.000000 1.000000 0.848814 0.763732 0.228767 0.017555 0.001585 0.000160 0.000018 0.000002 0.000000 0.000000
3943.0 1.000000 1.000000 0.848683 0.763532 0.229927 0.017621 0.001590 0.000160 0.000018 0.000002 0.000000 0.000000
3944.0 1.000000 1.000000 0.848552 0.763332 0.231094 0.017688 0.001594 0.000161 0.000018 0.000002 0.000000 0.000000
3945.0 1.000000 1.000000 0.848422 0.763132 0.232268 0.017756 0.001598 0.000161 0.000018 0.000002 0.000000 0.000000
3946.0 1.000000 1.000000 0.848291 0.762932 0.233449 0.017823 0.001602 0.000161 0.000018 0.000002 0.000000 0.000000
3947.0 1.000000 1.000000 0.848160 0.762731 0.234637 0.017891 0.001607 0.000162 0.000018 0.000002 0.000000 0.000000
3948.0 1.000000 1.000000 0.848029 0.762531 0.235832 0.017960 0.001611 0.000162 0.000018 0.000002 0.000000 0.000000
3949.0 1.000000 1.000000 0.847898 0.762330 0.237034 0.018028 0.001615 0.000162 0.000018 0.000002 0.000000 0.000000
3950.0 1.000000 1.000000 0.847767 0.762129 0.238243 0.018097 0.001620 0.000162 0.000018 0.000002 0.000000 0.000000
3951.0 1.000000 1.000000 0.847636 0.761928 0.239459 0.018166 0.001624 0.000163 0.000018 0.000002 0.000000 0.000000
3952.0 1.000000 1.000000 0.847504 0.761728 0.240683 0.018236 0.001629 0.000163 0.000018 0.000002 0.000000 0.000000
3953.0 1.000000 1.000000 0.847373 0.761527 0.241915 0.018306 0.001633 0.000163 0.000018 0.000002 0.000000 0.000000
3954.0 1.000000 1.000000 0.847242 0.761325 0.243153 0.018376 0.001637 0.000163 0.000018 0.000002 0.000000 0.000000
3955.0 1.000000 1.000000 0.847110 0.761124 0.244399 0.018447 0.001642 0.000164 0.000018 0.000002 0.000000 0.000000
3956.0 1.000000 1.000000 0.846979 0.760923 0.245653 0.018518 0.001646 0.000164 0.000018 0.000002 0.000000 0.000000
3957.0 1.000000 1.000000 0.846847 0.760722 0.246913 0.018590 0.001651 0.000164 0.000018 0.000002 0.000000 0.000000
3958.0 1.000000 1.000000 0.846715 0.760520 0.248182 0.018661 0.001655 0.000165 0.000018 0.000002 0.000000 0.000000
3959.0 1.000000 1.000000 0.846584 0.760319 0.249458 0.018733 0.001660 0.000165 0.000018 0.000002 0.000000 0.000000
3960.0 1.000000 1.000000 0.846452 0.760117 0.250742 0.018806 0.001664 0.000165 0.000018 0.000002 0.000000 0.000000
3961.0 1.000000 1.000000 0.846320 0.759915 0.252033 0.018879 0.001669 0.000165 0.000018 0.000002 0.000000 0.000000
3962.0 1.000000 1.000000 0.846188 0.759713 0.253333 0.018952 0.001674 0.000166 0.000018 0.000002 0.000000 0.000000
3963.0 1.000000 1.000000 0.846056 0.759512 0.254640 0.019025 0.001678 0.000166 0.000018 0.000002 0.000000 0.000000
3964.0 1.000000 1.000000 0.845924 0.759310 0.255955 0.019099 0.001683 0.000166 0.000018 0.000002 0.000000 0.000000
3965.0 1.000000 1.000000 0.845792 0.759107 0.257278 0.019173 0.001687 0.000167 0.000018 0.000002 0.000000 0.000000
3966.0 1.000000 1.000000 0.845659 0.758905 0.258608 0.019248 0.001692 0.000167 0.000018 0.000002 0.000000 0.000000
3967.0 1.000000 1.000000 0.845527 0.758703 0.259948 0.019323 0.001697 0.000167 0.000018 0.000002 0.000000 0.000000
3968.0 1.000000 1.000000 0.845395 0.758501 0.261295 0.019398 0.001701 0.000167 0.000018 0.000002 0.000000 0.000000
3969.0 1.000000 1.000000 0.845262 0.758298 0.262650 0.019474 0.001706 0.000168 0.000018 0.000002 0.000000 0.000000
3970.0 1.000000 1.000000 0.845130 0.758096 0.264013 0.019550 0.001711 0.000168 0.000018 0.000002 0.000000 0.000000
3971.0 1.000000 1.000000 0.844997 0.757893 0.265385 0.019626 0.001716 0.000168 0.000018 0.000002 0.000000 0.000000
3972.0 1.000000 1.000000 0.844865 0.757690 0.266765 0.019703 0.001720 0.000169 0.000018 0.000002 0.000000 0.000000
3973.0 1.000000 1.000000 0.844732 0.757487 0.268153 0.019780 0.001725 0.000169 0.000018 0.000002 0.000000 0.000000
3974.0 1.000000 1.000000 0.844599 0.757285 0.269550 0.019858 0.001730 0.000169 0.000018 0.000002 0.000000 0.000000
3975.0 1.000000 1.000000 0.844466 0.757082 0.270956 0.019936 0.001735 0.000169 0.000018 0.000002 0.000000 0.000000
3976.0 1.000000 1.000000 0.844333 0.756878 0.272370 0.020014 0.001740 0.000170 0.000018 0.000002 0.000000 0.000000
3977.0 1.000000 1.000000 0.844200 0.756675 0.273791 0.020093 0.001744 0.000170 0.000018 0.000002 0.000000 0.000000
3978.0 1.000000 1.000000 0.844067 0.756472 0.275223 0.020172 0.001749 0.000170 0.000018 0.000002 0.000000 0.000000
3979.0 1.000000 1.000000 0.843934 0.756269 0.276662 0.020252 0.001754 0.000171 0.000018 0.000002 0.000000 0.000000
3980.0 1.000000 1.000000 0.843801 0.756065 0.278111 0.020332 0.001759 0.000171 0.000018 0.000002 0.000000 0.000000
3981.0 1.000000 1.000000 0.843668 0.755862 0.279568 0.020412 0.001764 0.000171 0.000018 0.000002 0.000000 0.000000
3982.0 1.000000 1.000000 0.843534 0.755658 0.281035 0.020493 0.001769 0.000172 0.000018 0.000002 0.000000 0.000000
3983.0 1.000000 1.000000 0.843401 0.755454 0.282510 0.020574 0.001774 0.000172 0.000018 0.000002 0.000000 0.000000
3984.0 1.000000 1.000000 0.843268 0.755251 0.283995 0.020655 0.001779 0.000172 0.000018 0.000002 0.000000 0.000000
3985.0 1.000000 1.000000 0.843134 0.755047 0.285487 0.020737 0.001784 0.000173 0.000018 0.000002 0.000000 0.000000
3986.0 1.000000 1.000000 0.843000 0.754843 0.286990 0.020820 0.001789 0.000173 0.000018 0.000002 0.000000 0.000000
3987.0 1.000000 1.000000 0.842867 0.754639 0.288501 0.020902 0.001794 0.000173 0.000018 0.000002 0.000000 0.000000
3988.0 1.000000 1.000000 0.842733 0.754434 0.290022 0.020986 0.001799 0.000173 0.000018 0.000002 0.000000 0.000000
3989.0 1.000000 1.000000 0.842599 0.754230 0.291553 0.021069 0.001804 0.000174 0.000018 0.000002 0.000000 0.000000
3990.0 1.000000 1.000000 0.842465 0.754026 0.293093 0.021153 0.001810 0.000174 0.000018 0.000002 0.000000 0.000000
3991.0 1.000000 1.000000 0.842331 0.753821 0.294641 0.021238 0.001815 0.000174 0.000018 0.000002 0.000000 0.000000
3992.0 1.000000 1.000000 0.842197 0.753617 0.296200 0.021322 0.001820 0.000175 0.000018 0.000002 0.000000 0.000000
3993.0 1.000000 1.000000 0.842063 0.753412 0.297768 0.021408 0.001825 0.000175 0.000018 0.000002 0.000000 0.000000
3994.0 1.000000 1.000000 0.841929 0.753207 0.299345 0.021493 0.001830 0.000175 0.000018 0.000002 0.000000 0.000000
3995.0 1.000000 1.000000 0.841795 0.753003 0.300934 0.021579 0.001836 0.000176 0.000018 0.000002 0.000000 0.000000
3996.0 1.000000 1.000000 0.841661 0.752798 0.302531 0.021666 0.001841 0.000176 0.000018 0.000002 0.000000 0.000000
3997.0 1.000000 1.000000 0.841526 0.752593 0.304138 0.021753 0.001846 0.000176 0.000018 0.000002 0.000000 0.000000
3998.0 1.000000 1.000000 0.841392 0.752388 0.305755 0.021840 0.001851 0.000177 0.000018 0.000002 0.000000 0.000000
3999.0 1.000000 1.000000 0.841257 0.752182 0.307382 0.021928 0.001857 0.000177 0.000018 0.000002 0.000000 0.000000
4000.0 1.000000 1.000000 0.841123 0.751977 0.309018 0.022017 0.001862 0.000177 0.000018 0.000002 0.000000 0.000000
4001.0 1.000000 1.000000 0.840988 0.751772 0.310666 0.022105 0.001868 0.000178 0.000018 0.000002 0.000000 0.000000
4002.0 1.000000 1.000000 0.840853 0.751566 0.312322 0.022194 0.001873 0.000178 0.000018 0.000002 0.000000 0.000000
4003.0 1.000000 1.000000 0.840718 0.751361 0.313991 0.022284 0.001878 0.000178 0.000018 0.000002 0.000000 0.000000
4004.0 1.000000 1.000000 0.840584 0.751155 0.315669 0.022374 0.001884 0.000179 0.000018 0.000002 0.000000 0.000000
4005.0 1.000000 1.000000 0.840449 0.750950 0.317357 0.022465 0.001889 0.000179 0.000018 0.000002 0.000000 0.000000
4006.0 1.000000 1.000000 0.840314 0.750744 0.319056 0.022556 0.001895 0.000179 0.000018 0.000002 0.000000 0.000000
4007.0 1.000000 1.000000 0.840179 0.750538 0.320765 0.022647 0.001900 0.000180 0.000018 0.000002 0.000000 0.000000
4008.0 1.000000 1.000000 0.840043 0.750332 0.322485 0.022739 0.001906 0.000180 0.000018 0.000002 0.000000 0.000000
4009.0 1.000000 1.000000 0.839908 0.750126 0.324215 0.022832 0.001911 0.000180 0.000019 0.000002 0.000000 0.000000
4010.0 1.000000 1.000000 0.839773 0.749920 0.325957 0.022925 0.001917 0.000181 0.000019 0.000002 0.000000 0.000000
4011.0 1.000000 1.000000 0.839638 0.749714 0.327709 0.023018 0.001923 0.000181 0.000019 0.000002 0.000000 0.000000
4012.0 1.000000 1.000000 0.839502 0.749507 0.329472 0.023112 0.001928 0.000181 0.000019 0.000002 0.000000 0.000000
4013.0 1.000000 1.000000 0.839367 0.749301 0.331246 0.023206 0.001934 0.000182 0.000019 0.000002 0.000000 0.000000
4014.0 1.000000 1.000000 0.839231 0.749094 0.333031 0.023301 0.001939 0.000182 0.000019 0.000002 0.000000 0.000000
4015.0 1.000000 1.000000 0.839096 0.748888 0.334826 0.023396 0.001945 0.000182 0.000019 0.000002 0.000000 0.000000
4016.0 1.000000 1.000000 0.838960 0.748681 0.336635 0.023492 0.001951 0.000183 0.000019 0.000002 0.000000 0.000000
4017.0 1.000000 1.000000 0.838824 0.748474 0.338454 0.023588 0.001957 0.000183 0.000019 0.000002 0.000000 0.000000
4018.0 1.000000 1.000000 0.838688 0.748267 0.340283 0.023685 0.001962 0.000183 0.000019 0.000002 0.000000 0.000000
4019.0 1.000000 1.000000 0.838552 0.748061 0.342125 0.023782 0.001968 0.000184 0.000019 0.000002 0.000000 0.000000
4020.0 1.000000 1.000000 0.838417 0.747854 0.343978 0.023880 0.001974 0.000184 0.000019 0.000002 0.000000 0.000000
4021.0 1.000000 1.000000 0.838280 0.747646 0.345842 0.023978 0.001980 0.000184 0.000019 0.000002 0.000000 0.000000
4022.0 1.000000 1.000000 0.838144 0.747439 0.347718 0.024076 0.001986 0.000185 0.000019 0.000002 0.000000 0.000000
4023.0 1.000000 1.000000 0.838008 0.747232 0.349606 0.024176 0.001992 0.000185 0.000019 0.000002 0.000000 0.000000
4024.0 1.000000 1.000000 0.837872 0.747024 0.351507 0.024275 0.001998 0.000185 0.000019 0.000002 0.000000 0.000000
4025.0 1.000000 1.000000 0.837736 0.746817 0.353418 0.024376 0.002004 0.000186 0.000019 0.000002 0.000000 0.000000
4026.0 1.000000 1.000000 0.837599 0.746609 0.355341 0.024476 0.002009 0.000186 0.000019 0.000002 0.000000 0.000000
4027.0 1.000000 1.000000 0.837463 0.746402 0.357278 0.024578 0.002015 0.000187 0.000019 0.000002 0.000000 0.000000
4028.0 1.000000 1.000000 0.837326 0.746194 0.359226 0.024679 0.002021 0.000187 0.000019 0.000002 0.000000 0.000000
4029.0 1.000000 1.000000 0.837190 0.745986 0.361185 0.024782 0.002028 0.000187 0.000019 0.000002 0.000000 0.000000
4030.0 1.000000 1.000000 0.837053 0.745778 0.363158 0.024884 0.002034 0.000188 0.000019 0.000002 0.000000 0.000000
4031.0 1.000000 1.000000 0.836916 0.745570 0.365142 0.024988 0.002040 0.000188 0.000019 0.000002 0.000000 0.000000
4032.0 1.000000 1.000000 0.836779 0.745362 0.367141 0.025092 0.002046 0.000188 0.000019 0.000002 0.000000 0.000000
4033.0 1.000000 1.000000 0.836643 0.745154 0.369152 0.025196 0.002052 0.000189 0.000019 0.000002 0.000000 0.000000
4034.0 1.000000 1.000000 0.836506 0.744946 0.371173 0.025301 0.002058 0.000189 0.000019 0.000002 0.000000 0.000000
4035.0 1.000000 1.000000 0.836369 0.744737 0.373210 0.025407 0.002064 0.000189 0.000019 0.000002 0.000000 0.000000
4036.0 1.000000 1.000000 0.836232 0.744529 0.375258 0.025513 0.002071 0.000190 0.000019 0.000002 0.000000 0.000000
4037.0 1.000000 1.000000 0.836094 0.744320 0.377319 0.025619 0.002077 0.000190 0.000019 0.000002 0.000000 0.000000
4038.0 1.000000 1.000000 0.835957 0.744112 0.379393 0.025726 0.002083 0.000191 0.000019 0.000002 0.000000 0.000000
4039.0 1.000000 1.000000 0.835820 0.743903 0.381482 0.025834 0.002089 0.000191 0.000019 0.000002 0.000000 0.000000
4040.0 1.000000 1.000000 0.835683 0.743694 0.383582 0.025942 0.002096 0.000191 0.000019 0.000002 0.000000 0.000000
4041.0 1.000000 1.000000 0.835545 0.743485 0.385696 0.026051 0.002102 0.000192 0.000019 0.000002 0.000000 0.000000
4042.0 1.000000 1.000000 0.835408 0.743276 0.387824 0.026160 0.002108 0.000192 0.000019 0.000002 0.000000 0.000000
4043.0 1.000000 1.000000 0.835270 0.743067 0.389964 0.026270 0.002115 0.000193 0.000019 0.000002 0.000000 0.000000
4044.0 1.000000 1.000000 0.835133 0.742858 0.392119 0.026381 0.002121 0.000193 0.000019 0.000002 0.000000 0.000000
4045.0 1.000000 1.000000 0.834995 0.742649 0.394287 0.026492 0.002128 0.000193 0.000019 0.000002 0.000000 0.000000
4046.0 1.000000 1.000000 0.834857 0.742440 0.396470 0.026604 0.002134 0.000194 0.000019 0.000002 0.000000 0.000000
4047.0 1.000000 1.000000 0.834719 0.742230 0.398666 0.026716 0.002141 0.000194 0.000019 0.000002 0.000000 0.000000
4048.0 1.000000 1.000000 0.834581 0.742021 0.400876 0.026829 0.002147 0.000194 0.000019 0.000002 0.000000 0.000000
4049.0 1.000000 1.000000 0.834443 0.741811 0.403100 0.026942 0.002154 0.000195 0.000019 0.000002 0.000000 0.000000
4050.0 1.000000 1.000000 0.834305 0.741601 0.405338 0.027056 0.002161 0.000195 0.000019 0.000002 0.000000 0.000000
4051.0 1.000000 1.000000 0.834167 0.741392 0.407590 0.027170 0.002167 0.000196 0.000019 0.000002 0.000000 0.000000
4052.0 1.000000 1.000000 0.834029 0.741182 0.409856 0.027286 0.002174 0.000196 0.000019 0.000002 0.000000 0.000000
4053.0 1.000000 1.000000 0.833891 0.740972 0.412139 0.027401 0.002181 0.000196 0.000019 0.000002 0.000000 0.000000
4054.0 1.000000 1.000000 0.833752 0.740762 0.414434 0.027518 0.002187 0.000197 0.000019 0.000002 0.000000 0.000000
4055.0 1.000000 1.000000 0.833614 0.740552 0.416744 0.027635 0.002194 0.000197 0.000019 0.000002 0.000000 0.000000
4056.0 1.000000 1.000000 0.833476 0.740341 0.419070 0.027752 0.002201 0.000198 0.000019 0.000002 0.000000 0.000000
4057.0 1.000000 1.000000 0.833337 0.740131 0.421410 0.027871 0.002208 0.000198 0.000019 0.000002 0.000000 0.000000
4058.0 1.000000 1.000000 0.833198 0.739921 0.423766 0.027989 0.002214 0.000198 0.000019 0.000002 0.000000 0.000000
4059.0 1.000000 1.000000 0.833060 0.739710 0.426136 0.028109 0.002221 0.000199 0.000019 0.000002 0.000000 0.000000
4060.0 1.000000 1.000000 0.832921 0.739500 0.428521 0.028229 0.002228 0.000199 0.000019 0.000002 0.000000 0.000000
4061.0 1.000000 1.000000 0.832782 0.739289 0.430924 0.028350 0.002235 0.000200 0.000019 0.000002 0.000000 0.000000
4062.0 1.000000 1.000000 0.832643 0.739078 0.433339 0.028471 0.002242 0.000200 0.000020 0.000002 0.000000 0.000000
4063.0 1.000000 1.000000 0.832504 0.738867 0.435770 0.028593 0.002249 0.000200 0.000020 0.000002 0.000000 0.000000
4064.0 1.000000 1.000000 0.832365 0.738657 0.438218 0.028715 0.002256 0.000201 0.000020 0.000002 0.000000 0.000000
4065.0 1.000000 1.000000 0.832226 0.738446 0.440681 0.028839 0.002263 0.000201 0.000020 0.000002 0.000000 0.000000
4066.0 1.000000 1.000000 0.832087 0.738234 0.443161 0.028963 0.002270 0.000202 0.000020 0.000002 0.000000 0.000000
4067.0 1.000000 1.000000 0.831948 0.738023 0.445657 0.029087 0.002277 0.000202 0.000020 0.000002 0.000000 0.000000
4068.0 1.000000 1.000000 0.831809 0.737812 0.448167 0.029212 0.002285 0.000203 0.000020 0.000002 0.000000 0.000000
4069.0 1.000000 1.000000 0.831669 0.737601 0.450694 0.029338 0.002292 0.000203 0.000020 0.000002 0.000000 0.000000
4070.0 1.000000 1.000000 0.831530 0.737389 0.453238 0.029465 0.002299 0.000203 0.000020 0.000002 0.000000 0.000000
4071.0 1.000000 1.000000 0.831390 0.737178 0.455798 0.029592 0.002306 0.000204 0.000020 0.000002 0.000000 0.000000
4072.0 1.000000 1.000000 0.831251 0.736966 0.458375 0.029720 0.002313 0.000204 0.000020 0.000002 0.000000 0.000000
4073.0 1.000000 1.000000 0.831111 0.736755 0.460968 0.029848 0.002321 0.000205 0.000020 0.000002 0.000000 0.000000
4074.0 1.000000 1.000000 0.830971 0.736543 0.463577 0.029977 0.002328 0.000205 0.000020 0.000002 0.000000 0.000000
4075.0 1.000000 1.000000 0.830832 0.736331 0.466205 0.030107 0.002335 0.000206 0.000020 0.000002 0.000000 0.000000
4076.0 1.000000 1.000000 0.830692 0.736119 0.468850 0.030238 0.002343 0.000206 0.000020 0.000002 0.000000 0.000000
4077.0 1.000000 1.000000 0.830552 0.735907 0.471511 0.030369 0.002350 0.000206 0.000020 0.000002 0.000000 0.000000
4078.0 1.000000 1.000000 0.830412 0.735695 0.474190 0.030501 0.002358 0.000207 0.000020 0.000002 0.000000 0.000000
4079.0 1.000000 1.000000 0.830272 0.735483 0.476885 0.030634 0.002365 0.000207 0.000020 0.000002 0.000000 0.000000
4080.0 1.000000 1.000000 0.830132 0.735270 0.479598 0.030767 0.002373 0.000208 0.000020 0.000002 0.000000 0.000000
4081.0 1.000000 1.000000 0.829992 0.735058 0.482330 0.030901 0.002380 0.000208 0.000020 0.000002 0.000000 0.000000
4082.0 1.000000 1.000000 0.829851 0.734845 0.485079 0.031036 0.002388 0.000209 0.000020 0.000002 0.000000 0.000000
4083.0 1.000000 1.000000 0.829711 0.734633 0.487845 0.031172 0.002395 0.000209 0.000020 0.000002 0.000000 0.000000
4084.0 1.000000 1.000000 0.829571 0.734420 0.490631 0.031308 0.002403 0.000209 0.000020 0.000002 0.000000 0.000000
4085.0 1.000000 1.000000 0.829430 0.734207 0.493433 0.031445 0.002411 0.000210 0.000020 0.000002 0.000000 0.000000
4086.0 1.000000 1.000000 0.829290 0.733995 0.496253 0.031582 0.002418 0.000210 0.000020 0.000002 0.000000 0.000000
4087.0 1.000000 1.000000 0.829149 0.733782 0.499094 0.031721 0.002426 0.000211 0.000020 0.000002 0.000000 0.000000
4088.0 1.000000 1.000000 0.829008 0.733569 0.501951 0.031860 0.002434 0.000211 0.000020 0.000002 0.000000 0.000000
4089.0 1.000000 1.000000 0.828868 0.733356 0.504829 0.032000 0.002442 0.000212 0.000020 0.000002 0.000000 0.000000
4090.0 1.000000 1.000000 0.828727 0.733143 0.507725 0.032141 0.002450 0.000212 0.000020 0.000002 0.000000 0.000000
4091.0 1.000000 1.000000 0.828586 0.732929 0.510639 0.032282 0.002458 0.000213 0.000020 0.000002 0.000000 0.000000
4092.0 1.000000 1.000000 0.828445 0.732716 0.513574 0.032424 0.002466 0.000213 0.000020 0.000002 0.000000 0.000000
4093.0 1.000000 1.000000 0.828304 0.732503 0.516526 0.032567 0.002473 0.000214 0.000020 0.000002 0.000000 0.000000
4094.0 1.000000 1.000000 0.828163 0.732289 0.519497 0.032711 0.002481 0.000214 0.000020 0.000002 0.000000 0.000000
4095.0 1.000000 1.000000 0.828022 0.732075 0.522490 0.032855 0.002490 0.000215 0.000020 0.000002 0.000000 0.000000
4096.0 1.000000 1.000000 0.827881 0.731862 0.525502 0.033000 0.002498 0.000215 0.000020 0.000002 0.000000 0.000000
4097.0 1.000000 1.000000 0.827739 0.731648 0.528533 0.033146 0.002506 0.000215 0.000020 0.000002 0.000000 0.000000
4098.0 1.000000 1.000000 0.827598 0.731434 0.531584 0.033293 0.002514 0.000216 0.000020 0.000002 0.000000 0.000000
4099.0 1.000000 1.000000 0.827456 0.731220 0.534655 0.033441 0.002522 0.000216 0.000020 0.000002 0.000000 0.000000
4100.0 1.000000 1.000000 0.827315 0.731006 0.537747 0.033589 0.002530 0.000217 0.000020 0.000002 0.000000 0.000000
4101.0 1.000000 1.000000 0.827173 0.730792 0.540858 0.033738 0.002538 0.000217 0.000020 0.000002 0.000000 0.000000
4102.0 1.000000 1.000000 0.827032 0.730578 0.543990 0.033888 0.002547 0.000218 0.000020 0.000002 0.000000 0.000000
4103.0 1.000000 1.000000 0.826890 0.826890 0.546709 0.034039 0.002555 0.000218 0.000020 0.000002 0.000000 0.000000
4104.0 1.000000 1.000000 0.826748 0.826748 0.546397 0.034191 0.002563 0.000219 0.000020 0.000002 0.000000 0.000000
4105.0 1.000000 1.000000 0.826606 0.826606 0.546085 0.034343 0.002572 0.000219 0.000020 0.000002 0.000000 0.000000
4106.0 1.000000 1.000000 0.826465 0.826465 0.545772 0.034497 0.002580 0.000220 0.000021 0.000002 0.000000 0.000000
4107.0 1.000000 1.000000 0.826323 0.826323 0.545459 0.034651 0.002589 0.000220 0.000021 0.000002 0.000000 0.000000
4108.0 1.000000 1.000000 0.826181 0.826181 0.545858 0.034806 0.002597 0.000221 0.000021 0.000002 0.000000 0.000000
4109.0 1.000000 1.000000 0.826038 0.826038 0.546523 0.034962 0.002606 0.000221 0.000021 0.000002 0.000000 0.000000
4110.0 1.000000 1.000000 0.825896 0.825896 0.546620 0.035118 0.002614 0.000222 0.000021 0.000002 0.000000 0.000000
4111.0 1.000000 1.000000 0.825754 0.825754 0.547296 0.035276 0.002623 0.000222 0.000021 0.000002 0.000000 0.000000
4112.0 1.000000 1.000000 0.825612 0.825612 0.547586 0.035435 0.002632 0.000223 0.000021 0.000002 0.000000 0.000000
4113.0 1.000000 1.000000 0.825469 0.825469 0.547966 0.035594 0.002640 0.000223 0.000021 0.000002 0.000000 0.000000
4114.0 1.000000 1.000000 0.825327 0.825327 0.548457 0.035754 0.002649 0.000224 0.000021 0.000002 0.000000 0.000000
